timestamp,ticker,timeframe,actual_tf,score,bias,regime,htf,btc,confidence,entry_price_idr
2026-09-06 21:33:14,ADA,1H,1H,1,BULLISH,NEUTRAL,bullish,neutral,D — Very low conviction,3904.0326,True,3822.098869488306,3985.966330511694,4067.900061023388,False,0.5803179145338196,-0.12160538672154947,1.0,-1.0
2026-09-06 21:33:15,ARB,1H,1H,3,BULLISH,NEUTRAL,bullish,neutral,D — Very low conviction,3277.0692,True,3015.0830109539856,3539.055389046014,3801.041578092029,False,0.12351888267494156,0.27946722974869315,1.0,0.0
2026-09-06 21:33:15,ATOM,1H,1H,1,BULLISH,SQUEEZE,bullish,neutral,D — Very low conviction,27941.142,False,27410.52536692598,28471.75863307402,29002.37526614804,False,0.5184408251456071,-0.050005165650450746,1.0,0.0
2026-09-06 21:33:15,AVAX,1H,1H,3,BULLISH,SQUEEZE,bullish,neutral,D — Very low conviction,138142.69199999998,False,135866.17996460747,140419.2040353925,142695.716070785,False,0.832248904896753,-0.5534261257068216,1.0,1.0
2026-09-06 21:33:17,BNB,1H,1H,2,BULLISH,RANGING,bullish,neutral,D — Very low conviction,13222956.659999998,True,13068108.71626025,13377804.603739746,13532652.547479495,False,-0.1846533098217326,0.2117280065685592,0.5,0.0
2026-09-06 21:33:17,BTC,1H,1H,9,BULLISH,SQUEEZE,bullish,N/A,B — Moderate conviction,1403278438.5,True,1389245654.115,1417311222.885,1431344007.27,False,0.5175888398494668,-0.26984050158695205,1.0,1.0
2026-09-06 21:33:17,DASH,1H,1H,0,NEUTRAL,TRENDING_UP,bullish,neutral,N/A — no qualifying setup,1249711.92,True,1155726.4874142252,1343697.3525857746,1437682.785171549,False,0.43392126557183586,0.03358506239290308,-0.5,0.0
2026-09-06 21:33:18,DOGE,1H,1H,5,BULLISH,RANGING,bullish,neutral,D — Very low conviction,1589.5366199999999,True,1555.1266152133376,1623.9466247866621,1658.3566295733244,False,0.11925287334914418,0.06603206932870775,1.0,1.0
2026-09-06 21:33:19,DOT,1H,1H,1,BULLISH,NEUTRAL,bullish,neutral,D — Very low conviction,17175.636,False,16670.43575878634,17680.836241213656,18186.036482427313,False,0.7141897923402604,-0.1258014593942893,1.0,0.0
2026-09-06 21:33:20,ENA,1H,1H,0,NEUTRAL,TRENDING_UP,bullish,neutral,N/A — no qualifying setup,3097.9368,True,2982.131511862671,3213.742088137329,3329.5473762746587,False,0.3185987690358939,-0.0968590644116308,0.0,0.0
2026-09-06 21:33:20,ETH,1H,1H,9,BULLISH,SQUEEZE,bullish,neutral,B — Moderate conviction,44003874.06,True,43563835.319400005,44443912.8006,44883951.541200005,False,0.5883827957783088,-0.0905515865849182,1.0,1.0
2026-09-06 21:33:20,LINK,1H,1H,8,BULLISH,TRENDING_UP,bullish,neutral,A — High conviction,228007.446,True,221628.42784085005,234386.46415914994,240765.48231829988,False,0.625,-0.7442881137801443,1.0,1.0
2026-09-06 21:33:21,LTC,1H,1H,9,BULLISH,SQUEEZE,bullish,neutral,B — Moderate conviction,964329.4199999999,True,946163.8597534727,982494.9802465271,1000660.5404930543,False,0.4160002426926453,-0.06584907950640527,1.0,1.0
2026-09-06 21:33:22,NEAR,1H,1H,1,BULLISH,TRENDING_UP,bullish,neutral,D — Very low conviction,42798.594,True,40684.494326102285,44912.69367389771,47026.79334779542,False,0.5625203802474379,-0.3753858524720622,-0.5,0.0
2026-09-06 21:33:23,OP,1H,1H,2,BULLISH,NEUTRAL,bullish,neutral,D — Very low conviction,1942.3572000000001,False,1865.978483125103,2018.7359168748974,2095.114633749795,False,0.23766164525952346,-0.04437406476985553,0.0,1.0
2026-09-06 21:33:23,MARSCOIN,1H,1H,-7,BEARISH,TRENDING_DOWN,unknown,neutral,C — Low conviction,3266.532,,,,,False,-0.7422087329761129,0.5115425680214177,-1.0,0.0
2026-09-06 21:33:24,PEPE,1H,1H,0,NEUTRAL,RANGING,bullish,neutral,N/A — no qualifying setup,0.06392568,True,0.06242939880513294,0.06542196119486705,0.06691824238973412,False,-0.02950821698829396,0.05045573365760131,0.0,0.0
2026-09-06 21:33:25,PROM,1H,1H,-4,BEARISH,RANGING,bullish,neutral,D — Very low conviction,96626.124,True,,,,False,0.721458461850096,-0.17919074591879872,1.0,-1.0
2026-09-06 21:33:25,PUMP,1H,1H,0,NEUTRAL,TRENDING_DOWN,neutral,neutral,N/A — no qualifying setup,70.195314,True,66.80268438884795,73.58794361115204,76.98057322230407,False,-0.3472936029104681,0.09247118590511542,0.5,0.0
2026-09-06 21:33:26,RAY,1H,1H,-1,BEARISH,TRENDING_UP,bullish,neutral,D — Very low conviction,21697.851000000002,True,19056.059926731592,24339.642073268413,26981.433146536823,False,0.13919962594050297,-0.18571351496394428,-0.5,0.0
2026-09-06 21:33:26,SAHARA,1H,1H,0,NEUTRAL,TRENDING_DOWN,bullish,neutral,N/A — no qualifying setup,164.02908,False,161.2158518810139,166.8423081189861,169.6555362379722,False,-0.3285618609658591,-0.05154539149897499,0.5,0.0
2026-09-06 21:33:28,SHIB,1H,1H,9,BULLISH,SQUEEZE,bullish,neutral,B — Moderate conviction,0.09623976000000001,True,0.0945986811584603,0.09788083884153971,0.09952191768307943,False,0.22207520642699619,0.013709506493713436,1.0,1.0
2026-09-06 21:33:28,SOL,1H,1H,1,BULLISH,RANGING,bullish,neutral,N/A — no qualifying setup,1864030.68,True,1832641.5801314667,1895419.7798685331,1926808.8797370666,False,0.3673693498787727,0.006951416315397835,1.0,0.0
2026-09-06 21:33:28,SUI,1H,1H,2,BULLISH,TRENDING_UP,bullish,neutral,D — Very low conviction,14286.687,False,13924.18870956993,14649.18529043007,15011.68358086014,False,0.7692309687565159,-0.3891808437743858,1.0,0.0
2026-09-06 21:33:29,TAO,1H,1H,1,BULLISH,TRENDING_UP,bullish,neutral,D — Very low conviction,4704859.8,True,4533018.137517917,4876701.462482083,5048543.124964165,False,0.6170373806335661,-0.83111090124991,-0.5,0.0
2026-09-06 21:33:30,TRX,1H,1H,11,BULLISH,SQUEEZE,neutral,neutral,B — Moderate conviction,5902.5882,True,5843.562318,5961.614082,6020.639964,False,0.8333333333333334,-0.5017236534893009,1.0,1.0
2026-09-06 21:33:30,UNI,1H,1H,1,BULLISH,TRENDING_UP,bullish,neutral,D — Very low conviction,125410.242,True,120608.89835572842,130211.58564427157,135012.92928854315,False,0.5063050472874888,0.018379572021450245,-0.5,0.0
2026-09-06 21:33:31,XRP,1H,1H,9,BULLISH,SQUEEZE,bullish,neutral,B — Moderate conviction,25041.6558,True,24711.34912259287,25371.96247740713,25702.269154814257,False,0.2371273590486857,-0.046049233099241645,1.0,1.0
2026-09-06 21:33:31,ZEC,1H,1H,7,BULLISH,TRENDING_UP,bullish,neutral,B — Moderate conviction,21616890.180000003,True,20572489.986141916,22661290.37385809,23705690.567716178,False,0.871155622700561,-0.48282268248714644,1.0,0.0
2026-09-06 21:48:14,ADA,1H,1H,1,BULLISH,NEUTRAL,bullish,neutral,D — Very low conviction,3897.4516,True,3815.508538691072,3979.394661308928,4061.337722617856,False,0.5803179145338196,-0.12160538672154947,1.0,-1.0
2026-09-06 21:48:15,ARB,1H,1H,3,BULLISH,NEUTRAL,bullish,neutral,D — Very low conviction,3352.9676,True,3090.9515753784194,3614.9836246215805,3876.999649243161,False,0.12351888267494156,0.27946722974869315,1.0,0.0
2026-09-06 21:48:15,ATOM,1H,1H,1,BULLISH,SQUEEZE,bullish,neutral,D — Very low conviction,27997.016000000003,False,27466.338939112175,28527.693060887832,29058.370121775664,False,0.5184408251456071,-0.050005165650450746,1.0,0.0
2026-09-06 21:48:15,AVAX,1H,1H,3,BULLISH,SQUEEZE,bullish,neutral,D — Very low conviction,137578.812,False,135302.0407103044,139855.5832896956,142132.3545793912,False,0.832248904896753,-0.5534261257068216,1.0,1.0
2026-09-06 21:48:16,BNB,1H,1H,2,BULLISH,RANGING,bullish,neutral,D — Very low conviction,13215504.879999999,True,13060639.301828666,13370370.458171332,13525236.036342664,False,-0.1846533098217326,0.2117280065685592,0.5,0.0
2026-09-06 21:48:17,BTC,1H,1H,9,BULLISH,SQUEEZE,bullish,N/A,B — Moderate conviction,1404468726.8799999,True,1390424039.6111999,1418513414.1488,1432558101.4176,False,0.5175888398494668,-0.26984050158695205,1.0,1.0
2026-09-06 21:48:17,DASH,1H,1H,0,NEUTRAL,TRENDING_UP,bullish,neutral,N/A — no qualifying setup,1252137.56,True,1158141.424142094,1346133.695857906,1440129.831715812,False,0.43392126557183586,0.03358506239290308,-0.5,0.0
2026-09-06 21:48:18,DOGE,1H,1H,5,BULLISH,RANGING,bullish,neutral,D — Very low conviction,1592.70352,True,1558.289596524716,1627.117443475284,1661.5313669505679,False,0.11925287334914418,0.06603206932870775,1.0,1.0
2026-09-06 21:48:19,DOT,1H,1H,1,BULLISH,NEUTRAL,bullish,neutral,D — Very low conviction,17230.284,False,16725.026225448317,17735.541774551682,18240.799549103365,False,0.7141897923402604,-0.1258014593942893,1.0,0.0
2026-09-06 21:48:19,ENA,1H,1H,0,NEUTRAL,TRENDING_UP,bullish,neutral,N/A — no qualifying setup,3105.3152,True,2989.496723696387,3221.133676303613,3336.952152607226,False,0.3185987690358939,-0.0968590644116308,0.0,0.0
2026-09-06 21:48:19,ETH,1H,1H,9,BULLISH,SQUEEZE,bullish,neutral,B — Moderate conviction,44081073.36,True,43640262.6264,44521884.0936,44962694.8272,False,0.5883827957783088,-0.0905515865849182,1.0,1.0
2026-09-06 21:48:20,LINK,1H,1H,8,BULLISH,TRENDING_UP,bullish,neutral,A — High conviction,228332.0,True,221952.25538393637,234711.74461606363,241091.4892321273,False,0.625,-0.7442881137801443,1.0,1.0
2026-09-06 21:48:21,LTC,1H,1H,9,BULLISH,SQUEEZE,bullish,neutral,B — Moderate conviction,962507.2,True,944339.5710186764,980674.8289813235,998842.4579626471,False,0.4160002426926453,-0.06584907950640527,1.0,1.0
2026-09-06 21:48:21,NEAR,1H,1H,1,BULLISH,TRENDING_UP,bullish,neutral,D — Very low conviction,43119.62,True,41005.27956768367,45233.96043231634,47348.30086463267,False,0.5625203802474379,-0.3753858524720622,-0.5,0.0
2026-09-06 21:48:22,OP,1H,1H,2,BULLISH,NEUTRAL,bullish,neutral,D — Very low conviction,1946.0911999999998,False,1869.7037849452968,2022.478615054703,2098.866030109406,False,0.23766164525952346,-0.04437406476985553,0.0,1.0
2026-09-06 21:48:22,MARSCOIN,1H,1H,-7,BEARISH,TRENDING_DOWN,unknown,neutral,C — Low conviction,3307.3012,,,,,False,-0.7422087329761129,0.5115425680214177,-1.0,0.0
2026-09-06 21:48:23,PEPE,1H,1H,0,NEUTRAL,RANGING,bullish,neutral,N/A — no qualifying setup,0.06393296,True,0.06243650840527018,0.06542941159472981,0.06692586318945963,False,-0.02950821698829396,0.05045573365760131,0.0,0.0
2026-09-06 21:48:23,PROM,1H,1H,-4,BEARISH,RANGING,bullish,neutral,D — Very low conviction,96830.332,True,,,,False,0.721458461850096,-0.17919074591879872,1.0,-1.0
2026-09-06 21:48:24,PUMP,1H,1H,0,NEUTRAL,TRENDING_DOWN,neutral,neutral,N/A — no qualifying setup,70.150616,True,66.75760002856882,73.54363197143118,76.93664794286236,False,-0.3472936029104681,0.09247118590511542,0.5,0.0
2026-09-06 21:48:24,RAY,1H,1H,-1,BEARISH,TRENDING_UP,bullish,neutral,D — Very low conviction,22016.474000000002,True,19374.382073631343,24658.56592636866,27300.65785273732,False,0.13919962594050297,-0.18571351496394428,-0.5,0.0
2026-09-06 21:48:25,SAHARA,1H,1H,0,NEUTRAL,TRENDING_DOWN,bullish,neutral,N/A — no qualifying setup,163.87212,False,161.05857150427786,166.68566849572213,169.49921699144423,False,-0.3285618609658591,-0.05154539149897499,0.5,0.0
2026-09-06 21:48:26,SHIB,1H,1H,9,BULLISH,SQUEEZE,bullish,neutral,B — Moderate conviction,0.096602,True,0.09496073426871635,0.09824326573128364,0.09988453146256729,False,0.22207520642699619,0.013709506493713436,1.0,1.0
2026-09-06 21:48:26,SOL,1H,1H,1,BULLISH,RANGING,bullish,neutral,N/A — no qualifying setup,1863891.6800000002,True,1832499.0054702815,1895284.3545297189,1926677.0290594373,False,0.3673693498787727,0.006951416315397835,1.0,0.0
2026-09-06 21:48:27,SUI,1H,1H,2,BULLISH,TRENDING_UP,bullish,neutral,D — Very low conviction,14314.66,False,13952.120427450533,14677.199572549467,15039.739145098936,False,0.7692309687565159,-0.3891808437743858,1.0,0.0
2026-09-06 21:48:27,TAO,1H,1H,1,BULLISH,TRENDING_UP,bullish,neutral,D — Very low conviction,4729985.2,True,4558123.967803479,4901846.432196521,5073707.664393041,False,0.6170373806335661,-0.83111090124991,-0.5,0.0
2026-09-06 21:48:28,TRX,1H,1H,11,BULLISH,SQUEEZE,neutral,neutral,B — Moderate conviction,5901.504000000001,True,5842.488960000001,5960.519040000001,6019.534080000001,False,0.8333333333333334,-0.5017236534893009,1.0,1.0
2026-09-06 21:48:28,UNI,1H,1H,1,BULLISH,TRENDING_UP,bullish,neutral,D — Very low conviction,125969.008,True,121167.11756793156,130770.89843206844,135572.78886413688,False,0.5063050472874888,0.018379572021450245,-0.5,0.0
2026-09-06 21:48:29,XRP,1H,1H,9,BULLISH,SQUEEZE,bullish,neutral,B — Moderate conviction,25046.264,True,24715.919706526656,25376.608293473342,25706.95258694668,False,0.2371273590486857,-0.046049233099241645,1.0,1.0
2026-09-06 21:48:29,ZEC,1H,1H,7,BULLISH,TRENDING_UP,bullish,neutral,B — Moderate conviction,21874908.16,True,20830389.027502365,22919427.292497635,23963946.42499527,False,0.871155622700561,-0.48282268248714644,1.0,0.0
2026-09-06 22:03:14,ADA,1H,1H,4,BULLISH,TRENDING_UP,bullish,bullish,D — Very low conviction,3875.7127,True,3795.1200252501585,3956.3053747498416,4036.8980494996827,False,0.6870978365414939,-0.2480355813010011,1.0,-1.0
2026-09-06 22:03:14,ARB,1H,1H,3,BULLISH,NEUTRAL,bullish,bullish,D — Very low conviction,3329.5656,True,3067.4912052597983,3591.6399947402015,3853.7143894804026,False,0.29587226953306306,0.24584171137414065,1.0,0.0
2026-09-06 22:03:14,ATOM,1H,1H,1,BULLISH,SQUEEZE,bullish,bullish,D — Very low conviction,27834.184999999998,False,27321.427896473673,28346.942103526322,28859.69920705265,False,0.5505062720240926,-0.08452203944328664,1.0,0.0
2026-09-06 22:03:14,AVAX,1H,1H,1,BULLISH,TRENDING_UP,bullish,bullish,D — Very low conviction,136185.555,False,133828.42604941374,138542.68395058624,140899.81290117247,False,0.809326022284755,-0.6171596388324454,-0.5,0.0
2026-09-06 22:03:17,BNB,1H,1H,0,NEUTRAL,RANGING,bullish,bullish,N/A — no qualifying setup,13176193.909999998,True,13025465.58251154,13326922.237488456,13477650.564976914,False,-0.15676103102709393,0.11410455579626334,-1.0,0.0
2026-09-06 22:03:17,BTC,1H,1H,9,BULLISH,SQUEEZE,bullish,N/A,B — Moderate conviction,1401914649.54,True,1387895503.0446,1415933796.0354,1429952942.5307999,False,0.4471515503720467,-0.33964063724536797,1.0,1.0
2026-09-06 22:03:17,DASH,1H,1H,4,BULLISH,TRENDING_UP,bullish,bullish,D — Very low conviction,1237348.0599999998,True,1146016.7248319502,1328679.3951680495,1420010.7303360994,False,0.5172088758581678,-0.17585246025707255,1.0,0.0
2026-09-06 22:03:17,DOGE,1H,1H,8,BULLISH,TRENDING_UP,bullish,bullish,A — High conviction,1586.46074,True,1552.8546606597374,1620.0668193402626,1653.6728986805253,False,0.6909297529521105,-0.0674245544296753,1.0,1.0
2026-09-06 22:03:19,DOT,1H,1H,2,BULLISH,TRENDING_UP,bullish,bullish,D — Very low conviction,17192.219,False,16672.956916483756,17711.481083516246,18230.743167032488,False,0.8469318819808767,-0.2449723237395793,1.0,-1.0
2026-09-06 22:03:20,ENA,1H,1H,4,BULLISH,TRENDING_UP,bullish,bullish,D — Very low conviction,3096.0043,True,2983.961255523005,3208.047344476995,3320.09038895399,False,0.5612937050775821,-0.2048753396606121,1.0,0.0
2026-09-06 22:03:20,ETH,1H,1H,7,BULLISH,SQUEEZE,bullish,bullish,C — Low conviction,43946578.11000001,True,43507112.32890001,44386043.891100004,44825509.67220001,False,0.7460228433936973,-0.26652446930895635,1.0,1.0
2026-09-06 22:03:20,LINK,1H,1H,0,NEUTRAL,TRENDING_UP,bullish,bullish,N/A — no qualifying setup,225729.09399999998,True,218496.50842136334,232961.67957863663,240194.26515727327,False,0.4631048473631312,-0.6850699383213139,-0.5,0.0
2026-09-06 22:03:21,LTC,1H,1H,4,BULLISH,SQUEEZE,bullish,bullish,D — Very low conviction,958479.38,True,939655.5231119936,977303.2368880064,996127.093776013,False,0.5710490852958792,-0.1997504442009442,1.0,0.0
2026-09-06 22:03:23,NEAR,1H,1H,7,BULLISH,TRENDING_UP,bullish,bullish,B — Moderate conviction,43586.402,True,41410.18051205898,45762.623487941026,47938.84497588206,False,0.8266387988343813,-0.4500325431340689,1.0,0.0
2026-09-06 22:03:23,OP,1H,1H,1,BULLISH,NEUTRAL,bullish,bullish,D — Very low conviction,1933.4661,False,1858.533101342622,2008.399098657378,2083.332097314756,False,0.4334515271236012,-0.1211977387091205,1.0,-1.0
2026-09-06 22:03:23,MARSCOIN,1H,1H,-2,BEARISH,TRENDING_DOWN,unknown,bullish,D — Very low conviction,3276.8826,,,,,False,-0.6045378469277769,0.41161948781896934,0.5,0.0
2026-09-06 22:03:24,PEPE,1H,1H,3,BULLISH,NEUTRAL,bullish,bullish,D — Very low conviction,0.06357082,True,0.0620811465760728,0.06506049342392721,0.0665501668478544,False,0.4317658644322151,-0.10584851206477087,1.0,0.0
2026-09-06 22:03:25,PROM,1H,1H,7,BULLISH,TRENDING_UP,bullish,bullish,B — Moderate conviction,97445.989,True,92419.7229073152,102472.2550926848,107498.52118536962,False,0.7802662860738728,-0.12335694402029722,1.0,0.0
2026-09-06 22:03:25,PUMP,1H,1H,0,NEUTRAL,RANGING,neutral,bullish,N/A — no qualifying setup,70.191317,True,66.85806131407126,73.52457268592873,76.85782837185747,False,-0.13943466523062772,-0.05894333084270551,0.5,0.0
2026-09-06 22:03:26,RAY,1H,1H,3,BULLISH,NEUTRAL,bullish,bullish,D — Very low conviction,21968.810999999998,True,19378.381428040753,24559.240571959243,27149.670143918487,False,0.27504815828886553,-0.14881725467844154,1.0,0.0
2026-09-06 22:03:26,SAHARA,1H,1H,0,NEUTRAL,NEUTRAL,bullish,bullish,N/A — no qualifying setup,163.84413,False,161.1818212072041,166.5064387927959,169.1687475855918,False,-0.2545649572926185,-0.11758078345206117,0.5,0.0
2026-09-06 22:03:28,SHIB,1H,1H,10,BULLISH,SQUEEZE,bullish,bullish,B — Moderate conviction,0.09623428,True,0.09453489784588655,0.09793366215411346,0.0996330443082269,False,0.7907180218899869,-0.16855322381183757,1.0,1.0
2026-09-06 22:03:29,SOL,1H,1H,0,NEUTRAL,SQUEEZE,bullish,bullish,N/A — no qualifying setup,1855319.6500000001,True,1824869.756929089,1885769.5430709112,1916219.4361418225,False,0.567731764771056,-0.02625410341275194,1.0,-1.0
2026-09-06 22:03:29,SUI,1H,1H,1,BULLISH,TRENDING_UP,bullish,bullish,D — Very low conviction,14219.1417,False,13854.20683986207,14584.07656013793,14949.011420275861,False,0.8072237853888483,-0.4968882593743362,-0.5,0.0
2026-09-06 22:03:29,TAO,1H,1H,0,NEUTRAL,TRENDING_UP,bullish,bullish,N/A — no qualifying setup,4650152.8,True,4473284.499344723,4827021.100655276,5003889.401310554,False,0.5856488543142895,-0.6812749708989525,-0.5,0.0
2026-09-06 22:03:30,TRX,1H,1H,9,BULLISH,SQUEEZE,neutral,bullish,C — Low conviction,5900.496,True,5841.49104,5959.50096,6018.5059200000005,False,0.8333333333333334,-0.5307796127566692,1.0,1.0
2026-09-06 22:03:31,UNI,1H,1H,6,BULLISH,TRENDING_UP,bullish,bullish,B — Moderate conviction,125842.126,True,121118.06562463898,130566.18637536102,135290.24675072203,False,0.6255950242762838,-0.08373834625089932,1.0,0.0
2026-09-06 22:03:31,XRP,1H,1H,10,BULLISH,SQUEEZE,bullish,bullish,B — Moderate conviction,24931.3517,True,24607.09482127541,25255.60857872459,25579.865457449177,False,0.7239219495518602,-0.220290120748415,1.0,1.0
2026-09-06 22:03:31,ZEC,1H,1H,9,BULLISH,TRENDING_UP,bullish,bullish,A — High conviction,21592127.55,True,20521858.410056926,22662396.689943075,23732665.82988615,False,0.875,-0.5543630137757125,1.0,1.0
2026-09-06 22:18:14,ADA,1H,1H,4,BULLISH,TRENDING_UP,bullish,bullish,D — Very low conviction,3854.859,True,3774.2617359514425,3935.4562640485574,4016.0535280971144,False,0.6870978365414939,-0.2480355813010011,1.0,-1.0
2026-09-06 22:18:14,ARB,1H,1H,3,BULLISH,NEUTRAL,bullish,bullish,D — Very low conviction,3312.1931999999997,True,3050.103881599714,3574.2825184002854,3836.371836800571,False,0.29587226953306306,0.24584171137414065,1.0,0.0
2026-09-06 22:18:15,ATOM,1H,1H,1,BULLISH,SQUEEZE,bullish,bullish,D — Very low conviction,27712.836000000003,False,27200.049697845836,28225.62230215417,28738.408604308337,False,0.5505062720240926,-0.08452203944328664,1.0,0.0
2026-09-06 22:18:15,AVAX,1H,1H,1,BULLISH,TRENDING_UP,bullish,bullish,D — Very low conviction,135965.004,False,133607.7408242016,138322.26717579836,140679.53035159677,False,0.809326022284755,-0.6171596388324454,-0.5,0.0
2026-09-06 22:18:16,BNB,1H,1H,0,NEUTRAL,RANGING,bullish,bullish,N/A — no qualifying setup,13153762.38,True,13003025.469382593,13304499.290617408,13455236.201234816,False,-0.15676103102709393,0.11410455579626334,-1.0,0.0
2026-09-06 22:18:17,BTC,1H,1H,9,BULLISH,SQUEEZE,bullish,N/A,B — Moderate conviction,1399129591.62,True,1385138295.7038,1413120887.5361998,1427112183.4524,False,0.4471515503720467,-0.33964063724536797,1.0,1.0
2026-09-06 22:18:17,DASH,1H,1H,4,BULLISH,TRENDING_UP,bullish,bullish,D — Very low conviction,1225300.74,True,1133964.204027032,1316637.275972968,1407973.811945936,False,0.5172088758581678,-0.17585246025707255,1.0,0.0
2026-09-06 22:18:18,DOGE,1H,1H,8,BULLISH,TRENDING_UP,bullish,bullish,A — High conviction,1576.71636,True,1543.1083669828772,1610.3243530171226,1643.9323460342455,False,0.6909297529521105,-0.0674245544296753,1.0,1.0
2026-09-06 22:18:19,DOT,1H,1H,2,BULLISH,TRENDING_UP,bullish,bullish,D — Very low conviction,16982.453999999998,False,16463.162347433954,17501.745652566042,18021.037305132082,False,0.8469318819808767,-0.2449723237395793,1.0,-1.0
2026-09-06 22:18:20,ENA,1H,1H,4,BULLISH,TRENDING_UP,bullish,bullish,D — Very low conviction,3057.5442000000003,True,2945.494775302945,3169.5936246970555,3281.6430493941107,False,0.5612937050775821,-0.2048753396606121,1.0,0.0
2026-09-06 22:18:20,ETH,1H,1H,7,BULLISH,SQUEEZE,bullish,bullish,C — Low conviction,43801559.82,True,43363544.2218,44239575.4182,44677591.0164,False,0.7460228433936973,-0.26652446930895635,1.0,1.0
2026-09-06 22:18:21,LINK,1H,1H,0,NEUTRAL,TRENDING_UP,bullish,bullish,N/A — no qualifying setup,224828.724,True,217595.7265663677,232061.72143363228,239294.71886726457,False,0.4631048473631312,-0.6850699383213139,-0.5,0.0
2026-09-06 22:18:22,LTC,1H,1H,4,BULLISH,SQUEEZE,bullish,bullish,D — Very low conviction,959587.68,True,940762.7511994095,978412.6088005906,997237.5376011811,False,0.5710490852958792,-0.1997504442009442,1.0,0.0
2026-09-06 22:18:22,NEAR,1H,1H,7,BULLISH,TRENDING_UP,bullish,bullish,B — Moderate conviction,42570.288,True,40393.942588507474,44746.63341149253,46922.97882298506,False,0.8266387988343813,-0.4500325431340689,1.0,0.0
2026-09-06 22:18:23,OP,1H,1H,1,BULLISH,NEUTRAL,bullish,bullish,D — Very low conviction,1910.7456,False,1835.808334330569,1985.6828656694308,2060.6201313388615,False,0.4334515271236012,-0.1211977387091205,1.0,-1.0
2026-09-06 22:18:23,MARSCOIN,1H,1H,-2,BEARISH,TRENDING_DOWN,unknown,bullish,D — Very low conviction,3213.846,,,,,False,-0.6045378469277769,0.41161948781896934,0.5,0.0
2026-09-06 22:18:24,PEPE,1H,1H,3,BULLISH,NEUTRAL,bullish,bullish,D — Very low conviction,0.0632232,True,0.06173344174756508,0.06471295825243491,0.06620271650486982,False,0.4317658644322151,-0.10584851206477087,1.0,0.0
2026-09-06 22:18:25,PROM,1H,1H,7,BULLISH,TRENDING_UP,bullish,bullish,B — Moderate conviction,97592.034,True,92565.48168978243,102618.58631021756,107645.13862043513,False,0.7802662860738728,-0.12335694402029722,1.0,0.0
2026-09-06 22:18:26,PUMP,1H,1H,0,NEUTRAL,RANGING,neutral,bullish,N/A — no qualifying setup,68.03518799999999,True,64.70174250394166,71.36863349605832,74.70207899211667,False,-0.13943466523062772,-0.05894333084270551,0.5,0.0
2026-09-06 22:18:26,RAY,1H,1H,3,BULLISH,NEUTRAL,bullish,bullish,D — Very low conviction,21864.690000000002,True,19274.112917672785,24455.26708232722,27045.844164654438,False,0.27504815828886553,-0.14881725467844154,1.0,0.0
2026-09-06 22:18:27,SAHARA,1H,1H,0,NEUTRAL,NEUTRAL,bullish,bullish,N/A — no qualifying setup,162.79974,False,160.13727960371952,165.4622003962805,168.12466079256097,False,-0.2545649572926185,-0.11758078345206117,0.5,0.0
2026-09-06 22:18:28,SHIB,1H,1H,10,BULLISH,SQUEEZE,bullish,bullish,B — Moderate conviction,0.09606414,True,0.0943646610756483,0.09776361892435172,0.09946309784870344,False,0.7907180218899869,-0.16855322381183757,1.0,1.0
2026-09-06 22:18:28,SOL,1H,1H,0,NEUTRAL,SQUEEZE,bullish,bullish,N/A — no qualifying setup,1846468.68,True,1816017.0529792528,1876920.307020747,1907371.9340414943,False,0.567731764771056,-0.02625410341275194,1.0,-1.0
2026-09-06 22:18:29,SUI,1H,1H,1,BULLISH,TRENDING_UP,bullish,bullish,D — Very low conviction,14063.649599999999,False,13698.693958878062,14428.605241121935,14793.560882243872,False,0.8072237853888483,-0.4968882593743362,-0.5,0.0
2026-09-06 22:18:29,TAO,1H,1H,0,NEUTRAL,TRENDING_UP,bullish,bullish,N/A — no qualifying setup,4581925.8,True,4405047.427691591,4758804.172308409,4935682.544616818,False,0.5856488543142895,-0.6812749708989525,-0.5,0.0
2026-09-06 22:18:31,TRX,1H,1H,9,BULLISH,SQUEEZE,neutral,bullish,C — Low conviction,5895.5634,True,5836.607766,5954.519034,6013.474668,False,0.8333333333333334,-0.5307796127566692,1.0,1.0
2026-09-06 22:18:31,UNI,1H,1H,6,BULLISH,TRENDING_UP,bullish,bullish,B — Moderate conviction,125462.928,True,120738.59861601901,130187.25738398099,134911.58676796197,False,0.6255950242762838,-0.08373834625089932,1.0,0.0
2026-09-06 22:18:31,XRP,1H,1H,10,BULLISH,SQUEEZE,bullish,bullish,B — Moderate conviction,24787.0068,True,24462.73145667324,25111.28214332676,25435.55748665352,False,0.7239219495518602,-0.220290120748415,1.0,1.0
2026-09-06 22:18:31,ZEC,1H,1H,9,BULLISH,TRENDING_UP,bullish,bullish,A — High conviction,21440216.459999997,True,20369886.37425999,22510546.545740005,23580876.631480012,False,0.875,-0.5543630137757125,1.0,1.0
2026-09-06 22:33:15,ADA,1H,1H,4,BULLISH,TRENDING_UP,bullish,bullish,D — Very low conviction,3886.4706,True,3805.8733359514426,3967.0678640485576,4047.6651280971146,False,0.6870978365414939,-0.2480355813010011,1.0,-1.0
